"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.479 ms (0%)","0.468 ms (0%)","1.46 ms (0%)","1.43 ms (0%)","38"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.471 ms (0%)","0.461 ms (0%)","0.673 ms (0%)","0.651 ms (0%)","1,314"
"java.lang.StringBuilder.append (String)","0.509 ms (0%)","0.455 ms (0%)","6.99 ms (0%)","6.80 ms (0%)","1,045"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.422 ms (0%)","0.414 ms (0%)","0.837 ms (0%)","0.820 ms (0%)","71"
"Harness.processArguments (String[])","0.425 ms (0%)","0.412 ms (0%)","27.8 ms (0%)","26.1 ms (0%)","1"
"java.lang.AbstractStringBuilder.append (char)","0.528 ms (0%)","0.408 ms (0%)","0.845 ms (0%)","0.691 ms (0%)","567"
"Run.measure (Benchmark)","0.398 ms (0%)","0.399 ms (0%)","110,385 ms (11.3%)","107,283 ms (11.3%)","40"
"Run.printTotal ()","1.4 ms (0%)","0.399 ms (0%)","1.36 ms (0%)","0.704 ms (0%)","1"
"java.lang.String.lastIndexOf (int, int)","0.397 ms (0%)","0.398 ms (0%)","1.19 ms (0%)","1.18 ms (0%)","368"
"java.lang.String.equals (Object)","0.467 ms (0%)","0.394 ms (0%)","0.645 ms (0%)","0.571 ms (0%)","1,587"
"java.io.RandomAccessFile.read (byte[], int, int)","0.393 ms (0%)","0.394 ms (0%)","0.393 ms (0%)","0.394 ms (0%)","78"
"deltablue.UnaryConstraint.removeFromGraph ()","0.717 ms (0%)","0.382 ms (0%)","76.7 ms (0%)","75.7 ms (0%)","400"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","0.383 ms (0%)","0.377 ms (0%)","76.0 ms (0%)","75.3 ms (0%)","400"
"java.util.Objects.requireNonNull (Object)","0.453 ms (0%)","0.375 ms (0%)","0.453 ms (0%)","0.375 ms (0%)","2,275"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.381 ms (0%)","0.375 ms (0%)","0.779 ms (0%)","0.764 ms (0%)","44"
"java.util.Arrays.copyOf (byte[], int)","0.363 ms (0%)","0.374 ms (0%)","0.436 ms (0%)","0.437 ms (0%)","396"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.379 ms (0%)","0.367 ms (0%)","1.67 ms (0%)","1.46 ms (0%)","60"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.376 ms (0%)","0.356 ms (0%)","1.65 ms (0%)","1.46 ms (0%)","39"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.376 ms (0%)","0.350 ms (0%)","24.6 ms (0%)","23.8 ms (0%)","38"
"DeltaBlue.innerBenchmarkLoop (int)","0.352 ms (0%)","0.346 ms (0%)","110,379 ms (11.3%)","107,277 ms (11.3%)","40"
"java.lang.StringBuilder.toString ()","0.359 ms (0%)","0.344 ms (0%)","1.11 ms (0%)","1.8 ms (0%)","533"
"java.lang.String.startsWith (String, int)","0.330 ms (0%)","0.337 ms (0%)","0.727 ms (0%)","0.728 ms (0%)","207"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.332 ms (0%)","0.325 ms (0%)","1.26 ms (0%)","1.24 ms (0%)","114"
"som.Vector.sort (java.util.Comparator)","0.324 ms (0%)","0.322 ms (0%)","0.448 ms (0%)","0.441 ms (0%)","200"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.320 ms (0%)","0.318 ms (0%)","1.26 ms (0%)","1.23 ms (0%)","38"
"java.lang.ClassLoader.checkName (String)","0.318 ms (0%)","0.314 ms (0%)","1.50 ms (0%)","1.48 ms (0%)","176"
"java.lang.String.lastIndexOf (int)","0.333 ms (0%)","0.313 ms (0%)","1.77 ms (0%)","1.73 ms (0%)","330"
"java.lang.Class.getPackageName ()","0.302 ms (0%)","0.311 ms (0%)","0.943 ms (0%)","0.943 ms (0%)","195"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.304 ms (0%)","0.303 ms (0%)","1.84 ms (0%)","1.82 ms (0%)","114"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.299 ms (0%)","0.288 ms (0%)","5.49 ms (0%)","5.36 ms (0%)","38"
"deltablue.Strength.createStrengthTable ()","0.299 ms (0%)","0.287 ms (0%)","4.27 ms (0%)","4.21 ms (0%)","1"
"java.util.zip.ZipUtils.LG (byte[], int)","0.293 ms (0%)","0.286 ms (0%)","0.478 ms (0%)","0.465 ms (0%)","347"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.280 ms (0%)","0.279 ms (0%)","0.396 ms (0%)","0.393 ms (0%)","380"
"java.lang.StringLatin1.canEncode (int)","0.296 ms (0%)","0.277 ms (0%)","0.296 ms (0%)","0.277 ms (0%)","2,421"
"java.lang.StringConcatHelper.newArray (long)","0.297 ms (0%)","0.275 ms (0%)","0.874 ms (0%)","0.639 ms (0%)","363"
"java.lang.String.replace (char, char)","0.332 ms (0%)","0.274 ms (0%)","1.59 ms (0%)","1.29 ms (0%)","303"
"java.io.PrintStream.println (String)","0.274 ms (0%)","0.271 ms (0%)","4.96 ms (0%)","4.80 ms (0%)","43"
"java.lang.Character.toLowerCase (int)","0.267 ms (0%)","0.271 ms (0%)","0.607 ms (0%)","0.604 ms (0%)","228"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.285 ms (0%)","0.271 ms (0%)","3.72 ms (0%)","3.64 ms (0%)","68"
"java.lang.Class.getClassLoader ()","0.305 ms (0%)","0.266 ms (0%)","0.509 ms (0%)","0.455 ms (0%)","584"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.262 ms (0%)","0.261 ms (0%)","0.822 ms (0%)","0.800 ms (0%)","58"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.264 ms (0%)","0.260 ms (0%)","2.47 ms (0%)","2.44 ms (0%)","38"
"jdk.internal.loader.Resource.getBytes ()","0.265 ms (0%)","0.257 ms (0%)","5.23 ms (0%)","5.11 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.246 ms (0%)","0.245 ms (0%)","5.52 ms (0%)","5.39 ms (0%)","38"
"java.lang.StringLatin1.hashCode (byte[])","0.533 ms (0%)","0.244 ms (0%)","0.533 ms (0%)","0.244 ms (0%)","829"
"java.lang.Class.getName ()","0.273 ms (0%)","0.242 ms (0%)","0.273 ms (0%)","0.242 ms (0%)","619"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.254 ms (0%)","0.236 ms (0%)","40.3 ms (0%)","38.3 ms (0%)","38"
"java.lang.StringBuilder.append (char)","0.285 ms (0%)","0.236 ms (0%)","1.14 ms (0%)","0.945 ms (0%)","567"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.234 ms (0%)","0.235 ms (0%)","2.13 ms (0%)","2.8 ms (0%)","38"
"java.nio.CharBuffer.wrap (char[], int, int)","0.240 ms (0%)","0.234 ms (0%)","0.443 ms (0%)","0.430 ms (0%)","44"
"java.util.WeakHashMap.remove (Object)","0.230 ms (0%)","0.233 ms (0%)","0.579 ms (0%)","0.571 ms (0%)","78"
"java.lang.System.getSecurityManager ()","0.245 ms (0%)","0.230 ms (0%)","0.371 ms (0%)","0.350 ms (0%)","551"
"java.lang.AbstractStringBuilder.append (int)","0.229 ms (0%)","0.228 ms (0%)","0.442 ms (0%)","0.414 ms (0%)","122"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.246 ms (0%)","0.224 ms (0%)","0.360 ms (0%)","0.335 ms (0%)","267"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.218 ms (0%)","0.217 ms (0%)","1.97 ms (0%)","1.91 ms (0%)","38"
"java.io.PrintStream.writeln (String)","0.230 ms (0%)","0.217 ms (0%)","4.64 ms (0%)","4.49 ms (0%)","43"
"java.util.zip.ZipUtils.SH (byte[], int)","0.223 ms (0%)","0.215 ms (0%)","0.223 ms (0%)","0.215 ms (0%)","1,078"
"java.lang.ClassLoader.findLoadedClass (String)","0.213 ms (0%)","0.211 ms (0%)","1.7 ms (0%)","1.5 ms (0%)","86"
"java.util.WeakHashMap.put (Object, Object)","0.210 ms (0%)","0.209 ms (0%)","0.409 ms (0%)","0.394 ms (0%)","39"
"java.lang.StringConcatHelper.mix (long, String)","0.388 ms (0%)","0.203 ms (0%)","0.587 ms (0%)","0.396 ms (0%)","172"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.413 ms (0%)","0.203 ms (0%)","0.541 ms (0%)","0.331 ms (0%)","363"
"java.lang.CharacterDataLatin1.toUpperCase (int)","0.203 ms (0%)","0.202 ms (0%)","0.284 ms (0%)","0.279 ms (0%)","232"
"java.io.BufferedWriter.write (String, int, int)","0.198 ms (0%)","0.199 ms (0%)","0.462 ms (0%)","0.449 ms (0%)","87"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.202 ms (0%)","0.197 ms (0%)","0.202 ms (0%)","0.197 ms (0%)","885"
"java.util.Objects.equals (Object, Object)","0.212 ms (0%)","0.186 ms (0%)","0.339 ms (0%)","0.312 ms (0%)","895"
"java.lang.ref.ReferenceQueue.poll ()","0.227 ms (0%)","0.186 ms (0%)","0.254 ms (0%)","0.212 ms (0%)","867"
"java.util.concurrent.ConcurrentHashMap.putIfAbsent (Object, Object)","0.187 ms (0%)","0.184 ms (0%)","1.86 ms (0%)","1.82 ms (0%)","242"
"Run.lambda$getSuiteFromName$2 ()","0.192 ms (0%)","0.183 ms (0%)","0.253 ms (0%)","0.244 ms (0%)","1"
"java.lang.String.indexOf (int)","0.185 ms (0%)","0.182 ms (0%)","1.14 ms (0%)","1.11 ms (0%)","363"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.182 ms (0%)","0.179 ms (0%)","0.761 ms (0%)","0.749 ms (0%)","38"
"java.lang.AbstractStringBuilder.getCoder ()","0.179 ms (0%)","0.177 ms (0%)","0.179 ms (0%)","0.177 ms (0%)","1,045"
"java.util.zip.ZipFile.getEntry (String)","0.180 ms (0%)","0.174 ms (0%)","3.33 ms (0%)","3.10 ms (0%)","38"
"jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass (String, boolean)","0.178 ms (0%)","0.171 ms (0%)","45.9 ms (0%)","43.8 ms (0%)","48"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.177 ms (0%)","0.168 ms (0%)","0.177 ms (0%)","0.168 ms (0%)","1,120"
"java.lang.AbstractStringBuilder.newCapacity (int)","0.173 ms (0%)","0.167 ms (0%)","0.410 ms (0%)","0.394 ms (0%)","330"
"java.lang.AbstractStringBuilder.isLatin1 ()","0.199 ms (0%)","0.166 ms (0%)","0.199 ms (0%)","0.166 ms (0%)","1,222"
"java.io.BufferedOutputStream.flushBuffer ()","0.175 ms (0%)","0.161 ms (0%)","1.3 ms (0%)","0.998 ms (0%)","88"
"java.lang.ClassLoader.postDefineClass (Class, java.security.ProtectionDomain)","0.189 ms (0%)","0.159 ms (0%)","1.6 ms (0%)","1.3 ms (0%)","38"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.160 ms (0%)","0.158 ms (0%)","1.1 ms (0%)","0.992 ms (0%)","39"
"java.lang.StringConcatHelper.prepend (long, byte[], String)","0.160 ms (0%)","0.157 ms (0%)","0.421 ms (0%)","0.416 ms (0%)","207"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.173 ms (0%)","0.157 ms (0%)","1.76 ms (0%)","1.71 ms (0%)","39"
"java.lang.CharacterDataLatin1.getProperties (int)","0.161 ms (0%)","0.156 ms (0%)","0.161 ms (0%)","0.156 ms (0%)","612"
"java.lang.String.newStringUTF8NoRepl (byte[], int, int)","0.179 ms (0%)","0.154 ms (0%)","0.310 ms (0%)","0.283 ms (0%)","39"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.157 ms (0%)","0.153 ms (0%)","0.157 ms (0%)","0.153 ms (0%)","16"
"java.util.jar.JarFile.entryFor (String)","0.151 ms (0%)","0.152 ms (0%)","0.196 ms (0%)","0.197 ms (0%)","38"
"jdk.internal.util.ArraysSupport.newLength (int, int, int)","0.163 ms (0%)","0.151 ms (0%)","0.229 ms (0%)","0.220 ms (0%)","343"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.152 ms (0%)","0.147 ms (0%)","1.52 ms (0%)","1.46 ms (0%)","44"
"deltablue.Strength.<clinit> ()","0.154 ms (0%)","0.147 ms (0%)","11.0 ms (0%)","10.9 ms (0%)","1"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.148 ms (0%)","0.144 ms (0%)","1.11 ms (0%)","1.8 ms (0%)","44"
"java.net.URLStreamHandler.setURL (java.net.URL, String, String, int, String, String, String, String, String)","0.151 ms (0%)","0.143 ms (0%)","0.698 ms (0%)","0.684 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.144 ms (0%)","0.141 ms (0%)","1.30 ms (0%)","1.25 ms (0%)","86"
"jdk.internal.ref.CleanerImpl.getCleanerImpl (java.lang.ref.Cleaner)","0.138 ms (0%)","0.134 ms (0%)","0.303 ms (0%)","0.295 ms (0%)","142"
"java.io.RandomAccessFile.seek (long)","0.132 ms (0%)","0.133 ms (0%)","0.132 ms (0%)","0.133 ms (0%)","78"
"jdk.internal.loader.URLClassPath$JarLoader.getResource (String, boolean)","0.145 ms (0%)","0.132 ms (0%)","13.7 ms (0%)","12.8 ms (0%)","38"
"java.lang.StringLatin1.equals (byte[], byte[])","0.133 ms (0%)","0.132 ms (0%)","0.133 ms (0%)","0.132 ms (0%)","360"
"java.lang.String.toLowerCase ()","0.137 ms (0%)","0.131 ms (0%)","0.606 ms (0%)","0.591 ms (0%)","76"
"java.util.ArrayList.get (int)","0.134 ms (0%)","0.130 ms (0%)","0.226 ms (0%)","0.218 ms (0%)","57"
