#!/home/hburchell/.local/bin/rebench ProfilersBench15.conf
# Execution Start: 2023-05-21T20:13:58.824562+00:00
# Environment: {"userName": "hburchell", "manualRun": true, "hostName": "localhost.localdomain", "osType": "Linux", "memory": 31275761664, "denoise": {}, "cpu": "AMD Ryzen 5 3600 6-Core Processor", "clockSpeed": 3599999000, "software": [{"name": "kernel", "version": "#1 SMP PREEMPT_DYNAMIC Tue May 9 17:09:15 UTC 2023"}, {"name": "kernel-release", "version": "5.14.0-284.11.1.el9_2.x86_64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": "https://github.com/HumphreyHCB/AWFY-Profilers.git", "branchOrTag": "master", "commitId": "e9852e5dfad7150eaaaed44213cd54aaba8425a5", "commitMsg": "added more profiler and xml processing\n", "authorName": "Humphrey Burchell", "committerName": "Humphrey Burchell", "authorEmail": "humphreyburchell@gmail.com", "committerEmail": "humphreyburchell@gmail.com"}
1	150	28.470000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	151	26.716000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	152	27.023000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	153	26.792000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	154	26.714000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	155	26.779000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	156	26.914000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	157	26.870000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	158	26.722000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	159	27.127000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	160	27.180000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	161	27.168000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	162	27.189000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	163	27.379000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	164	27.289000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	165	27.286000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	166	27.291000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	167	27.120000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	168	26.857000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	169	28.008000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	170	27.877000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	171	28.745000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	172	28.030000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	173	27.975000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	174	28.358000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	175	28.683000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	176	26.856000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	177	26.855000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	178	27.939000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	179	27.330000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	180	27.969000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	181	27.820000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	182	27.810000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	183	27.155000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	184	27.187000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	185	27.024000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	186	28.017000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	187	29.083000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	188	28.709000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	189	28.661000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	190	28.766000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	191	28.617000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	192	28.324000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	193	28.504000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	194	28.521000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	195	28.887000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	196	28.151000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	197	28.466000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	198	28.763000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	199	28.513000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	200	28.914000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	201	27.543000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	202	29.675000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	203	27.088000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	204	27.842000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	205	27.340000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	206	27.465000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	207	27.796000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	208	27.992000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	209	28.114000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	210	28.049000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	211	28.060000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	212	27.953000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	213	28.637000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	214	28.751000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	215	28.689000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	216	27.262000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	217	27.122000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	218	27.274000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	219	28.084000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	220	27.077000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	221	28.672000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	222	26.965000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	223	27.743000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	224	26.902000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	225	26.953000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	226	27.091000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	227	27.286000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	228	27.174000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	229	27.345000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	230	27.389000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	231	27.288000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	232	27.648000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	233	27.831000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	234	27.560000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	235	27.522000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	236	27.441000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	237	27.636000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	238	27.306000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	239	27.284000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	240	27.255000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	241	26.768000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	242	27.019000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	243	26.954000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	244	27.860000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	245	29.249000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	246	29.178000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	247	29.236000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	248	27.063000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	249	27.108000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	250	27.516000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	251	27.158000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	252	27.083000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	253	27.507000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	254	27.707000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	255	27.730000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	256	27.778000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	257	27.721000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	258	27.282000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	259	27.405000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	260	27.060000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	261	26.900000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	262	27.473000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	263	27.827000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	264	28.255000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	265	27.891000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	266	27.051000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	267	26.954000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	268	26.799000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	269	26.773000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	270	26.945000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	271	26.992000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	272	27.263000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	273	30.037000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	274	29.831000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	275	29.959000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	276	30.034000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	277	28.534000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	278	28.489000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	279	28.837000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	280	28.820000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	281	29.255000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	282	29.118000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	283	28.940000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	284	28.970000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	285	28.808000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	286	28.825000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	287	29.134000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	288	30.077000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	289	29.621000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	290	29.675000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	291	28.670000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	292	27.833000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	293	27.816000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	294	27.657000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	295	28.513000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	296	27.896000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	297	27.707000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	298	27.724000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	299	26.653000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	300	28.234000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	1	27.249000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	2	21.458000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	3	21.502000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	4	24.559000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	5	26.314000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	6	22.635000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	7	23.949000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	8	22.945000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	9	25.020000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	10	22.887000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	11	25.527000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	12	22.480000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	13	21.487000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	14	21.521000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	15	22.572000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	16	21.305000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	17	20.760000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	18	20.926000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	19	20.550000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	20	20.741000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	21	20.685000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	22	20.373000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	23	20.697000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	24	21.076000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	25	21.113000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	26	20.665000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	27	20.488000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	28	21.197000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	29	21.517000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	30	21.221000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	31	21.481000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	32	23.625000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	33	21.894000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	34	21.216000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	35	23.489000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	36	21.046000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	37	21.298000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	38	21.264000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	39	21.580000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	40	21.558000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	41	21.262000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	42	21.112000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	43	20.876000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	44	20.673000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	45	20.686000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	46	21.345000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	47	21.150000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	48	20.574000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	49	20.590000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	50	20.587000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	51	20.793000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	52	21.064000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	53	20.916000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	54	20.897000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	55	21.410000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	56	21.603000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	57	21.465000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	58	21.281000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	59	21.758000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	60	24.385000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
1	61	21.231000	ms	total	Queens	Java8U66	YourKitTests	1000	1			
